data,a_vista_brl,a_vista_usd
09/06/2025,126.44,22.68
10/06/2025,125.26,22.55
11/06/2025,124.29,22.44
12/06/2025,123.39,22.28
13/06/2025,123.03,22.11
16/06/2025,124.91,22.66
17/06/2025,121.19,22.13
18/06/2025,120.21,21.9
20/06/2025,121.99,22.2
23/06/2025,121.78,22.06
24/06/2025,119.95,21.83
25/06/2025,122.3,22.06
26/06/2025,120.91,21.93
27/06/2025,121.17,22.13
30/06/2025,117.95,21.61
01/07/2025,119.41,21.91
02/07/2025,118.6,21.76
03/07/2025,122.95,22.68
04/07/2025,123.54,22.84
07/07/2025,122.72,22.5
08/07/2025,123.22,22.58
09/07/2025,125.66,23
10/07/2025,125.21,22.59
11/07/2025,127.32,22.85
14/07/2025,126.63,22.78
15/07/2025,127.85,23
16/07/2025,128.56,23.07
17/07/2025,128.64,23.08
18/07/2025,128.35,23.14
21/07/2025,126.89,22.81
22/07/2025,125.6,22.55
23/07/2025,125.11,22.53
24/07/2025,126.42,22.89
25/07/2025,125.97,22.73
28/07/2025,128.95,23.08
29/07/2025,128.02,22.96
30/07/2025,127.49,22.75
31/07/2025,127.72,22.8
01/08/2025,124.37,22.43
04/08/2025,124,22.5
05/08/2025,123.39,22.39
06/08/2025,122.2,22.3
07/08/2025,122.01,22.33
08/08/2025,122.61,22.6
11/08/2025,124.53,22.86
12/08/2025,126.38,23.38
13/08/2025,125.78,23.32
14/08/2025,123.84,22.89
15/08/2025,123.68,22.93
18/08/2025,122.93,22.7
19/08/2025,124.4,22.74
20/08/2025,126.57,23.13
21/08/2025,125.25,22.84
22/08/2025,125.09,23
25/08/2025,124.34,22.95
26/08/2025,124.57,22.98
27/08/2025,125.35,23.03
28/08/2025,124.46,23
29/08/2025,124.29,22.9
01/09/2025,124.5,22.89
02/09/2025,124.41,22.75
03/09/2025,123.55,22.68
04/09/2025,122.02,22.35
05/09/2025,120.03,22.24
08/09/2025,121.24,22.34
09/09/2025,122.18,22.51
10/09/2025,122.28,22.59
11/09/2025,121.02,22.47
12/09/2025,120.47,22.44
15/09/2025,120.89,22.72
16/09/2025,120.12,22.62
17/09/2025,117.93,22.25
18/09/2025,117.04,22.08
19/09/2025,118.03,22.15
22/09/2025,117.21,21.93
23/09/2025,118.77,22.38
24/09/2025,118.12,22.24
25/09/2025,119.89,22.44
26/09/2025,119.16,22.3
29/09/2025,119,22.36
30/09/2025,120.99,22.75
01/10/2025,118.55,22.28
02/10/2025,120.46,22.54
03/10/2025,121.4,22.69
06/10/2025,122.58,23.03
07/10/2025,122.1,22.88
08/10/2025,119.92,22.45
09/10/2025,119.96,22.41
10/10/2025,121.13,22.25
13/10/2025,117.98,21.6
14/10/2025,120.07,21.84
15/10/2025,118.02,21.67
16/10/2025,118.04,21.72
17/10/2025,116.45,21.41
20/10/2025,116.3,21.63
21/10/2025,113.88,21.15
22/10/2025,112.98,20.96
23/10/2025,114.37,21.24
24/10/2025,112.89,20.98
27/10/2025,108.64,20.21
28/10/2025,108.67,20.24
29/10/2025,108.18,20.25
30/10/2025,107.97,20.05
31/10/2025,108.9,20.23
03/11/2025,109.36,20.44
04/11/2025,108.1,20.07
05/11/2025,107.88,20.05
06/11/2025,108.37,20.28
07/11/2025,108.04,20.17
