data,a_vista_brl,a_vista_usd
11/11/2022,1837.3,344
14/11/2022,1832.56,343.75
16/11/2022,1816.28,337.35
17/11/2022,1826.61,336.33
18/11/2022,1835.94,342.14
21/11/2022,1839.27,346.31
22/11/2022,1835.74,341.15
23/11/2022,1819.66,338.73
24/11/2022,1819.08,342.45
25/11/2022,1810.26,334.61
28/11/2022,1804.48,336.28
29/11/2022,1800.29,340.25
30/11/2022,1797.13,344.94
01/12/2022,1812.35,348.19
02/12/2022,1797.62,344.24
05/12/2022,1811.59,343.1
06/12/2022,1810.04,343.53
07/12/2022,1814.45,348.26
08/12/2022,1806.02,346.51
09/12/2022,1789.09,341.43
12/12/2022,1786.58,335.51
13/12/2022,1786.69,336.1
14/12/2022,1777.42,334.04
15/12/2022,1772.23,333
16/12/2022,1758.92,332
19/12/2022,1754.74,330.58
20/12/2022,1751.29,336.27
21/12/2022,1738.86,334.59
22/12/2022,1732.21,334.6
23/12/2022,1733.54,335.7
26/12/2022,1734.31,333.01
27/12/2022,1724.75,326.41
28/12/2022,1723.31,328.06
29/12/2022,1723.31,326.38
02/01/2023,1722.95,321.45
03/01/2023,1716.97,315.16
04/01/2023,1716.89,314.79
05/01/2023,1718.55,320.5
06/01/2023,1713,326.72
09/01/2023,1723.73,328.02
10/01/2023,1685.88,324.08
11/01/2023,1694.05,326.66
12/01/2023,1687.49,331.27
13/01/2023,1685.63,330.9
16/01/2023,1679.1,325.98
17/01/2023,1679.95,328.89
18/01/2023,1687.68,327.13
19/01/2023,1685.12,325.63
20/01/2023,1687.55,324.34
23/01/2023,1693.71,325.96
24/01/2023,1686.93,327.75
25/01/2023,1687.52,332.45
26/01/2023,1689.77,333.16
27/01/2023,1684.23,329.53
30/01/2023,1674.56,327.57
31/01/2023,1650.88,325.1
01/02/2023,1652.03,324.56
02/02/2023,1653,328.24
03/02/2023,1654.53,321.96
06/02/2023,1649.08,318.6
07/02/2023,1671.41,321.49
08/02/2023,1659.41,319.79
09/02/2023,1662.79,315.52
10/02/2023,1648.72,315.66
13/02/2023,1672.28,322.71
14/02/2023,1662.49,319.65
15/02/2023,1676.02,321.32
16/02/2023,1659.48,317.91
17/02/2023,1667.95,323.12
22/02/2023,1676.65,324.37
23/02/2023,1664.86,324.41
24/02/2023,1639.69,314.96
27/02/2023,1633.18,314.38
28/02/2023,1625.3,311.3
01/03/2023,1608.25,309.52
02/03/2023,1641.08,315.35
03/03/2023,1643.84,316.24
06/03/2023,1645.57,318.54
07/03/2023,1653.82,318.59
08/03/2023,1655.05,321.81
09/03/2023,1651.24,321.63
10/03/2023,1648.18,316.05
13/03/2023,1642.83,311.85
14/03/2023,1647.75,313.5
15/03/2023,1641.25,310.02
16/03/2023,1646.9,314.11
17/03/2023,1642.1,311.36
20/03/2023,1634.78,311.8
21/03/2023,1632.35,311.34
22/03/2023,1624.33,311.29
23/03/2023,1623.24,306.91
24/03/2023,1622.73,309.21
27/03/2023,1628.69,312.55
28/03/2023,1623.66,314.3
29/03/2023,1609.99,313.17
30/03/2023,1621.35,317.85
31/03/2023,1611.61,317.93
03/04/2023,1628.9,321.03
04/04/2023,1636.49,321.7
05/04/2023,1621.05,320.75
06/04/2023,1626.41,321.43
10/04/2023,1614.44,318.43
11/04/2023,1594.84,318.52
12/04/2023,1617.31,327.13
13/04/2023,1604.04,325.56
14/04/2023,1608.99,327.16
17/04/2023,1603,324.82
18/04/2023,1608.12,323.24
19/04/2023,1568.72,309.05
20/04/2023,1562.28,309.24
24/04/2023,1584.52,314.39
25/04/2023,1574.24,310.56
26/04/2023,1559.13,308.55
27/04/2023,1548.82,310.82
28/04/2023,1546.47,309.98
02/05/2023,1540.7,305.27
03/05/2023,1494.76,299.49
04/05/2023,1487.58,297.93
05/05/2023,1471.58,297.65
08/05/2023,1468.4,292.86
09/05/2023,1463.96,293.5
10/05/2023,1452.72,293.42
11/05/2023,1453.49,294.05
12/05/2023,1452.14,294.73
15/05/2023,1438.83,294
16/05/2023,1440.07,291.57
17/05/2023,1433.97,290.34
18/05/2023,1426.35,287.05
19/05/2023,1430.44,286.03
22/05/2023,1416.11,284.99
23/05/2023,1438.41,289.3
24/05/2023,1430.16,288.8
25/05/2023,1433.5,284.54
26/05/2023,1422.87,285.14
29/05/2023,1433.44,286
30/05/2023,1431.28,283.93
31/05/2023,1413.21,278.25
01/06/2023,1408.3,280.93
02/06/2023,1404.92,283.42
05/06/2023,1398.53,283.85
06/06/2023,1404.57,285.89
07/06/2023,1402.09,284.69
09/06/2023,1391.05,285.29
12/06/2023,1394.16,286.51
13/06/2023,1390.51,285.94
14/06/2023,1367.79,283.3
15/06/2023,1393.29,290.03
16/06/2023,1393.24,289.17
19/06/2023,1380.41,289.03
20/06/2023,1379.82,287.94
21/06/2023,1377.99,288.89
22/06/2023,1369.59,286.65
23/06/2023,1378.47,288.32
26/06/2023,1376.54,288.82
27/06/2023,1386.04,289
28/06/2023,1362.56,281.29
29/06/2023,1361.51,280.38
30/06/2023,1361.3,284.02
03/07/2023,1368.66,284.9
04/07/2023,1353,279.83
05/07/2023,1344.45,277.49
06/07/2023,1344.78,273
07/07/2023,1343.42,276.48
10/07/2023,1327.67,271.78
11/07/2023,1347.25,277.33
12/07/2023,1337.36,277.58
13/07/2023,1341.66,280.1
14/07/2023,1332.63,277.98
17/07/2023,1356.27,281.68
18/07/2023,1342.41,279.2
19/07/2023,1331.71,278.31
20/07/2023,1349.14,280.95
21/07/2023,1347.66,282.23
24/07/2023,1340.39,283.08
25/07/2023,1340.39,282.01
26/07/2023,1350.09,285.37
27/07/2023,1350.31,284.69
28/07/2023,1347.05,284.73
31/07/2023,1346.77,284.67
01/08/2023,1335.04,278.66
02/08/2023,1290.25,268.58
03/08/2023,1309.64,267.87
04/08/2023,1300.31,267.06
07/08/2023,1302.9,266.12
08/08/2023,1297.11,264.88
09/08/2023,1284.08,261.63
10/08/2023,1295.51,265.47
11/08/2023,1285.28,262.2
14/08/2023,1284.5,258.45
15/08/2023,1277.33,256.03
16/08/2023,1258.1,252.33
17/08/2023,1273.36,255.59
18/08/2023,1269.11,255.3
21/08/2023,1271.86,255.44
22/08/2023,1261.96,255.61
23/08/2023,1247.36,256.98
24/08/2023,1235.18,253.47
25/08/2023,1222.21,250.86
28/08/2023,1214.53,249.03
29/08/2023,1194.69,246.13
30/08/2023,1168.26,240.13
31/08/2023,1156.45,233.63
01/09/2023,1144.11,231.69
04/09/2023,1147.4,232.55
05/09/2023,1139.13,228.74
06/09/2023,1128.6,226.31
08/09/2023,1125.06,225.69
11/09/2023,1102.96,223.45
12/09/2023,1089.37,219.9
13/09/2023,1050.05,213.6
14/09/2023,1069.23,219.33
15/09/2023,1064.46,218.57
18/09/2023,1065.47,219.55
19/09/2023,1053.16,216.03
20/09/2023,1050.23,215.65
21/09/2023,1012.82,205.4
22/09/2023,1023.6,207.63
25/09/2023,1016.8,204.55
26/09/2023,1003.44,201.09
27/09/2023,996.72,197.29
28/09/2023,1005.76,199.67
29/09/2023,1026.15,204.05
02/10/2023,1026.61,202.61
03/10/2023,1016.3,197.15
04/10/2023,1013.45,196.75
05/10/2023,1009.63,195.14
06/10/2023,1003.02,194.38
09/10/2023,1007.25,196.15
10/10/2023,1004.42,198.38
11/10/2023,1004.01,198.74
13/10/2023,1017.59,199.84
16/10/2023,1016.53,201.65
17/10/2023,1016.21,201.91
18/10/2023,1024.46,202.62
19/10/2023,1030.3,204.06
20/10/2023,1035.95,205.75
23/10/2023,1026.26,204.39
24/10/2023,1057.48,211.62
25/10/2023,1071.37,214.27
26/10/2023,1063.6,213.02
27/10/2023,1072.55,213.87
30/10/2023,1080.4,214.28
31/10/2023,1128.82,224.2
01/11/2023,1101.27,221.32
03/11/2023,1107.79,226.13
06/11/2023,1116.11,228.2
07/11/2023,1136.35,233.39
08/11/2023,1176.11,239.78
09/11/2023,1231.31,249.81
10/11/2023,1249.3,254.39
13/11/2023,1274.26,259.63
14/11/2023,1285.07,264.15
16/11/2023,1300.16,267.08
17/11/2023,1322.03,269.53
20/11/2023,1329.42,274
21/11/2023,1331.72,271.72
22/11/2023,1327.33,270.88
23/11/2023,1335.69,272.2
24/11/2023,1343.16,274.28
27/11/2023,1328.92,271.32
28/11/2023,1329.43,272.87
29/11/2023,1321.08,270.21
30/11/2023,1316.13,267.45
01/12/2023,1315.36,269.82
04/12/2023,1326.47,268.03
05/12/2023,1306.3,265.02
06/12/2023,1314,267.89
07/12/2023,1304.85,265.7
08/12/2023,1295.1,262.97
11/12/2023,1302.49,263.93
12/12/2023,1289.49,259.72
13/12/2023,1274.94,258.66
14/12/2023,1269.64,258.79
15/12/2023,1266.37,256.14
18/12/2023,1256.83,256.03
19/12/2023,1275.57,262.41
20/12/2023,1251.66,255.39
21/12/2023,1266.9,259.24
22/12/2023,1260.09,259.23
26/12/2023,1260.09,261.11
27/12/2023,1260.09,261.11
28/12/2023,1259.1,259.5
02/01/2024,1258.53,256.22
03/01/2024,1263.12,257.2
04/01/2024,1266.11,257.71
05/01/2024,1264.56,259.56
08/01/2024,1252.78,257.14
09/01/2024,1252.87,255.64
10/01/2024,1250.01,255.42
11/01/2024,1248.82,256.01
12/01/2024,1247.71,257.05
15/01/2024,1252.81,257.52
16/01/2024,1248.39,253.28
17/01/2024,1242.46,252.07
18/01/2024,1237.92,250.9
19/01/2024,1241.66,251.91
22/01/2024,1239.93,248.48
23/01/2024,1241.61,250.53
24/01/2024,1242.71,251.92
25/01/2024,1246.02,253.2
26/01/2024,1248.67,254.21
29/01/2024,1246.93,251.85
30/01/2024,1236.55,250.11
31/01/2024,1245.36,251.74
01/02/2024,1227.65,249.78
02/02/2024,1241.35,249.92
05/02/2024,1240.18,248.98
06/02/2024,1248.71,251.71
07/02/2024,1247.85,251.23
08/02/2024,1250.14,250.48
09/02/2024,1250.77,252.27
14/02/2024,1256.3,252.78
15/02/2024,1251.25,251.81
16/02/2024,1255.33,252.79
19/02/2024,1243.24,250.55
20/02/2024,1251.75,253.9
21/02/2024,1264.74,256.02
22/02/2024,1261.23,254.79
23/02/2024,1251.29,250.86
26/02/2024,1250.59,251.27
27/02/2024,1250.36,253.37
28/02/2024,1259.99,253.47
29/02/2024,1257.67,252.9
01/03/2024,1255.26,253.43
04/03/2024,1247.32,252.14
05/03/2024,1246.62,251.64
06/03/2024,1238.47,250.45
07/03/2024,1239.42,251.1
08/03/2024,1239.78,248.95
11/03/2024,1239.9,249.23
12/03/2024,1239.9,249.33
13/03/2024,1235.5,248.39
14/03/2024,1243.31,249.06
15/03/2024,1243.31,248.91
18/03/2024,1238.59,246.39
19/03/2024,1238.1,246.58
20/03/2024,1238.12,249.02
21/03/2024,1244.95,249.99
22/03/2024,1236.03,247.21
25/03/2024,1244.71,250.14
26/03/2024,1239.74,248.74
27/03/2024,1241.98,249.39
28/03/2024,1242.22,247.95
01/04/2024,1248.77,246.55
02/04/2024,1253.15,247.71
03/04/2024,1254.28,248.92
04/04/2024,1256.17,248.85
05/04/2024,1251.66,247.12
08/04/2024,1248.66,248.29
09/04/2024,1257.35,251.02
10/04/2024,1279.26,251.92
11/04/2024,1254.22,246.46
12/04/2024,1256.41,245.15
15/04/2024,1258.65,242.7
16/04/2024,1261.21,239.73
17/04/2024,1272.39,243.05
18/04/2024,1269.57,242.01
19/04/2024,1270.85,244.63
22/04/2024,1273.39,246.11
23/04/2024,1273.02,248.2
24/04/2024,1282.62,249.2
25/04/2024,1287.84,249.34
26/04/2024,1285.33,251.24
29/04/2024,1288.32,251.97
30/04/2024,1290.76,248.7
02/05/2024,1296.48,253.57
03/05/2024,1297,255.82
06/05/2024,1308.94,257.97
07/05/2024,1314.28,259.12
08/05/2024,1315.25,258.2
09/05/2024,1345.35,261.54
10/05/2024,1372.39,266.12
13/05/2024,1366.63,265.26
14/05/2024,1379.78,268.91
15/05/2024,1382.06,269.04
16/05/2024,1401.55,273.21
17/05/2024,1403.41,274.96
20/05/2024,1405.25,275.05
21/05/2024,1417.87,277.2
22/05/2024,1419.92,275.5
23/05/2024,1445.66,280.44
24/05/2024,1464.5,283.1
27/05/2024,1476.12,285.41
28/05/2024,1469.11,284.71
29/05/2024,1454.19,279.49
31/05/2024,1484.1,282.31
03/06/2024,1451.87,277.44
04/06/2024,1471.34,278.24
05/06/2024,1487.83,280.83
06/06/2024,1531.21,291.38
07/06/2024,1533.89,288.54
10/06/2024,1540.11,287.6
11/06/2024,1523.13,284.22
12/06/2024,1537.99,284.39
13/06/2024,1554.38,289.29
14/06/2024,1517.65,282.25
17/06/2024,1515.04,279.32
18/06/2024,1492.8,274.71
19/06/2024,1488.96,273.3
20/06/2024,1516.67,280.09
21/06/2024,1510.28,277.37
24/06/2024,1530.2,283.69
25/06/2024,1541.34,282.76
26/06/2024,1530.88,277.58
27/06/2024,1519.34,276.14
28/06/2024,1540.59,275.7
01/07/2024,1529.13,271.22
02/07/2024,1527.07,270.13
03/07/2024,1558.98,280.24
04/07/2024,1557.05,283.93
05/07/2024,1554.68,284.37
08/07/2024,1538.56,280.91
09/07/2024,1538.31,283.93
10/07/2024,1534.64,283.51
11/07/2024,1551.04,284.91
12/07/2024,1539.62,283.43
15/07/2024,1545.02,283.65
16/07/2024,1544.58,284.3
17/07/2024,1528.48,278.67
18/07/2024,1502.63,269.29
19/07/2024,1547.55,276.4
22/07/2024,1534,275.21
23/07/2024,1554.73,278.03
24/07/2024,1555.37,274.95
25/07/2024,1554.95,275.65
26/07/2024,1556.27,274.86
29/07/2024,1538.27,273.28
30/07/2024,1556.29,276.72
31/07/2024,1539.82,271.96
01/08/2024,1569.78,273.62
02/08/2024,1571.81,275.23
05/08/2024,1547.74,269.88
06/08/2024,1573.42,278.38
07/08/2024,1559.56,277.26
08/08/2024,1573.68,282.32
09/08/2024,1570.07,284.85
12/08/2024,1561.1,283.68
13/08/2024,1560.53,285.97
14/08/2024,1566.29,286.13
15/08/2024,1567.72,285.98
16/08/2024,1561.24,285.47
19/08/2024,1534.76,283.69
20/08/2024,1505.39,275.31
21/08/2024,1550.5,283.2
22/08/2024,1530.41,273.82
23/08/2024,1501.72,274.19
26/08/2024,1483.87,270.38
27/08/2024,1484.58,269.87
28/08/2024,1489.8,268.48
29/08/2024,1493.49,265.79
30/08/2024,1492.16,264.1
02/09/2024,1493.72,266.16
03/09/2024,1489.71,263.81
04/09/2024,1486.3,263.67
05/09/2024,1488.04,266.72
06/09/2024,1491.48,266.57
09/09/2024,1493.11,267.39
10/09/2024,1498.7,264.93
11/09/2024,1501.58,265.72
12/09/2024,1505.49,267.88
13/09/2024,1504.09,270.32
16/09/2024,1493.59,270.82
17/09/2024,1490.88,271.81
18/09/2024,1491.49,273.92
19/09/2024,1460.58,269.13
20/09/2024,1465.48,265.53
23/09/2024,1468.7,265.4
24/09/2024,1466.12,268.52
25/09/2024,1464.69,267.38
26/09/2024,1453.25,266.8
27/09/2024,1451.29,266.93
30/09/2024,1449.31,265.64
01/10/2024,1445.02,264.75
02/10/2024,1430.19,262.57
03/10/2024,1443.73,263.79
04/10/2024,1444.78,264.61
07/10/2024,1441.95,262.94
08/10/2024,1440.16,260.33
09/10/2024,1435.3,257.08
10/10/2024,1428.68,255.81
11/10/2024,1432.76,254.8
14/10/2024,1431.78,256.45
15/10/2024,1428.77,252.57
16/10/2024,1427.94,252.06
17/10/2024,1423.81,251.25
18/10/2024,1422.93,250.03
21/10/2024,1423.96,249.73
22/10/2024,1424.04,249.74
23/10/2024,1417.27,249.08
24/10/2024,1422.65,250.64
25/10/2024,1424.61,249.54
28/10/2024,1426.18,249.9
29/10/2024,1428.39,247.81
30/10/2024,1428.57,247.84
31/10/2024,1427.91,247
01/11/2024,1432.45,244.03
04/11/2024,1430.32,247.72
05/11/2024,1433.93,249.34
06/11/2024,1431.86,252.04
07/11/2024,1433.22,252.15
08/11/2024,1433.17,249.12
11/11/2024,1433.11,248.33
12/11/2024,1434.59,248.71
13/11/2024,1433.82,247.3
14/11/2024,1437.11,248.68
18/11/2024,1438.99,250.52
19/11/2024,1438.57,249.15
21/11/2024,1435.12,246.67
22/11/2024,1435.26,247.03
25/11/2024,1425.62,245.42
26/11/2024,1415.71,243.79
27/11/2024,1413.06,238.85
28/11/2024,1416.35,236.61
29/11/2024,1417.31,235.98
02/12/2024,1412.98,232.86
03/12/2024,1416.41,233.88
04/12/2024,1407.83,233.12
05/12/2024,1397.02,232.76
06/12/2024,1396.58,229.44
09/12/2024,1398.64,229.85
10/12/2024,1395.71,230.39
11/12/2024,1392.26,231.5
12/12/2024,1390.89,230.51
13/12/2024,1387.77,229.69
16/12/2024,1389.26,228.31
17/12/2024,1397.12,229.64
18/12/2024,1396.28,223.69
19/12/2024,1396.28,228.3
20/12/2024,1393.27,229.91
23/12/2024,1393.27,225.08
26/12/2024,1393.27,225.56
27/12/2024,1393.27,225.01
30/12/2024,1393.27,225.45
02/01/2025,1393.37,226.01
03/01/2025,1394.8,225.62
06/01/2025,1390.05,227.39
07/01/2025,1403.56,229.53
08/01/2025,1400.44,229.28
09/01/2025,1398.99,231.12
10/01/2025,1399.17,229.45
13/01/2025,1401.65,229.78
14/01/2025,1397.29,231.07
15/01/2025,1407.91,233.87
16/01/2025,1407.28,232.22
17/01/2025,1406.41,232
20/01/2025,1416.17,234.31
21/01/2025,1411.41,233.99
22/01/2025,1413.93,238.08
23/01/2025,1415.69,239.26
24/01/2025,1415.67,239.46
27/01/2025,1416.05,239.56
28/01/2025,1433.49,244.16
29/01/2025,1424.49,242.3
30/01/2025,1429.92,243.68
31/01/2025,1426.2,244.21
03/02/2025,1423.25,244.76
04/02/2025,1424.14,246.9
05/02/2025,1420.25,245.34
06/02/2025,1424.43,246.91
07/02/2025,1423.49,245.94
10/02/2025,1425.38,246.22
11/02/2025,1430.96,248.04
12/02/2025,1430.96,248.43
13/02/2025,1435,248.74
14/02/2025,1440.98,252.67
17/02/2025,1441.31,252.42
18/02/2025,1452.93,255.26
19/02/2025,1454.33,254.34
20/02/2025,1462.24,256.22
21/02/2025,1470.97,256.8
24/02/2025,1468.17,255.33
25/02/2025,1476.74,256.65
26/02/2025,1484.79,256.04
27/02/2025,1500.17,257.27
28/02/2025,1502.11,254.38
05/03/2025,1503.83,261.26
06/03/2025,1500.08,260.25
07/03/2025,1500.52,259.07
10/03/2025,1512.4,258.35
11/03/2025,1513.7,260.62
12/03/2025,1508.1,259.75
13/03/2025,1520.74,262.2
14/03/2025,1520.52,264.85
17/03/2025,1518.51,267.67
18/03/2025,1521.27,268.16
19/03/2025,1519.82,268.95
20/03/2025,1526.5,269.32
21/03/2025,1531.87,267.95
24/03/2025,1531,266.17
25/03/2025,1537.25,269.6
26/03/2025,1526.94,266.25
27/03/2025,1529.79,265.77
28/03/2025,1529.34,265.6
31/03/2025,1527.25,267.66
01/04/2025,1538.18,270.57
02/04/2025,1527.65,268.29
03/04/2025,1533.86,272.64
04/04/2025,1540.13,263.9
07/04/2025,1552.07,262.57
08/04/2025,1555.31,259.78
09/04/2025,1566.11,268.22
10/04/2025,1561.43,264.47
11/04/2025,1573.46,268.05
14/04/2025,1572.25,268.72
15/04/2025,1579.17,268.02
16/04/2025,1579.48,269.08
17/04/2025,1579.5,272
22/04/2025,1574.81,275.22
23/04/2025,1576.34,275.83
24/04/2025,1579.77,277.98
25/04/2025,1578.32,277.73
28/04/2025,1573.47,278.29
29/04/2025,1575.95,279.82
30/04/2025,1571.96,277.14
02/05/2025,1567.72,277.23
05/05/2025,1564.92,275.13
06/05/2025,1556.72,272.77
07/05/2025,1567.66,272.16
08/05/2025,1588.57,280.12
09/05/2025,1563.2,276.43
12/05/2025,1551.43,272.85
13/05/2025,1576.4,281.45
14/05/2025,1532.53,272.35
15/05/2025,1533.01,269.8
16/05/2025,1532.65,270.4
19/05/2025,1537.89,272
20/05/2025,1536.84,271
21/05/2025,1532.37,271.22
22/05/2025,1547.79,273.95
23/05/2025,1546.15,273.46
26/05/2025,1546.75,272.6
27/05/2025,1537.32,272.14
28/05/2025,1538.02,270.16
29/05/2025,1536.04,270.95
30/05/2025,1532.15,267.95
02/06/2025,1529.99,269.27
03/06/2025,1538.39,272.72
04/06/2025,1534.02,271.51
05/06/2025,1534.4,274.44
06/06/2025,1524.69,274.13
09/06/2025,1529.67,274.97
10/06/2025,1512.36,271.32
11/06/2025,1516.12,273.42
12/06/2025,1503.06,271.07
13/06/2025,1505.4,271.88
16/06/2025,1506.96,274.29
17/06/2025,1525.26,277.27
18/06/2025,1503.35,273.19
20/06/2025,1501.68,271.9
23/06/2025,1495.33,271.58
24/06/2025,1498.6,271.78
25/06/2025,1485.98,267.45
26/06/2025,1483.63,269.65
27/06/2025,1494.43,272.41
30/06/2025,1488.66,274.15
01/07/2025,1482.74,271.42
02/07/2025,1481.21,273.08
03/07/2025,1485.5,274.48
04/07/2025,1484.25,273.64
07/07/2025,1476.58,269.5
08/07/2025,1473.6,270.58
09/07/2025,1473.6,268.27
10/07/2025,1475.11,266.22
11/07/2025,1473.37,265.62
14/07/2025,1475.85,264.25
15/07/2025,1476.47,265.46
16/07/2025,1475.81,265.34
17/07/2025,1477.18,266.3
18/07/2025,1477.18,264.44
21/07/2025,1479.74,265.76
22/07/2025,1480.34,265.96
23/07/2025,1476.97,267.42
24/07/2025,1470.42,266.48
25/07/2025,1471.8,264.38
28/07/2025,1473.93,263.39
29/07/2025,1474.29,264.73
30/07/2025,1476.65,264.92
31/07/2025,1477.25,263.75
01/08/2025,1456.28,262.44
04/08/2025,1455.71,264.34
05/08/2025,1451.23,263.52
06/08/2025,1451.25,265.65
07/08/2025,1451.92,267.14
08/08/2025,1453.88,267.21
11/08/2025,1464.9,268.99
12/08/2025,1462.21,271.28
13/08/2025,1453.33,268.94
14/08/2025,1426.13,263.27
15/08/2025,1422.97,263.61
18/08/2025,1425.46,262.37
19/08/2025,1422.16,258.53
20/08/2025,1420.97,259.63
21/08/2025,1419.57,259.04
22/08/2025,1419.96,261.74
25/08/2025,1416.56,261.6
26/08/2025,1407.72,259.01
27/08/2025,1404.77,259.13
28/08/2025,1408.3,260.56
29/08/2025,1408.3,259.83
01/09/2025,1408.88,258.75
02/09/2025,1408.24,257.21
03/09/2025,1398.67,256.26
04/09/2025,1395.14,256.18
05/09/2025,1396.16,257.93
08/09/2025,1398.73,258.12
09/09/2025,1387.86,255.4
10/09/2025,1382.53,255.65
11/09/2025,1387.67,257.26
12/09/2025,1382,258.08
15/09/2025,1383.7,260.19
16/09/2025,1371.39,258.85
17/09/2025,1358.62,256.39
18/09/2025,1339.47,252.26
19/09/2025,1296.89,243.78
22/09/2025,1284.76,240.73
23/09/2025,1275.84,241.41
24/09/2025,1269.4,238.3
25/09/2025,1278.03,238.08
26/09/2025,1283.03,240.27
29/09/2025,1284.38,241.52
30/09/2025,1260.87,236.83
01/10/2025,1272.97,239.24
02/10/2025,1240.89,232.38
03/10/2025,1234.79,231.67
06/10/2025,1230.04,231.6
07/10/2025,1226.51,229.34
08/10/2025,1234.1,230.93
09/10/2025,1242.83,231.1
10/10/2025,1238.61,225.24
13/10/2025,1229.73,225.31
14/10/2025,1232.51,225.49
15/10/2025,1232.09,225.78
16/10/2025,1207.95,221.77
17/10/2025,1211.63,224.13
20/10/2025,1205.06,224.28
21/10/2025,1201.3,222.92
22/10/2025,1195.89,221.42
23/10/2025,1193.18,221.53
24/10/2025,1190.46,220.78
27/10/2025,1189.77,221.48
28/10/2025,1190.08,222.03
29/10/2025,1192.47,222.23
30/10/2025,1193.61,221.94
31/10/2025,1193.61,221.82
03/11/2025,1194.71,223.06
04/11/2025,1197.19,221.78
05/11/2025,1200.52,224.02
06/11/2025,1197.67,223.95
07/11/2025,1197.58,224.35
