data,a_vista_brl,a_vista_usd
23/02/2015,503.74,175.28
24/02/2015,496.22,175.1
25/02/2015,505.29,176.12
26/02/2015,503.16,174.83
27/02/2015,504.57,176.67
02/03/2015,496.66,171.68
03/03/2015,502.09,172.01
04/03/2015,503.39,168.98
05/03/2015,505.96,168.15
06/03/2015,501.08,164.29
09/03/2015,505.86,161.98
10/03/2015,507.35,163.19
11/03/2015,509.73,163.11
12/03/2015,515.55,163.46
13/03/2015,509.69,156.35
16/03/2015,512.11,157.77
17/03/2015,507.99,156.5
18/03/2015,511.53,159.11
19/03/2015,507.8,154.11
20/03/2015,510.81,157.8
23/03/2015,512.32,162.59
24/03/2015,512.92,164.13
25/03/2015,519.3,162.43
26/03/2015,524.96,164.67
27/03/2015,525.37,162.35
30/03/2015,525.72,163.32
31/03/2015,528.07,165.02
01/04/2015,528.4,166.53
02/04/2015,531.83,170.08
06/04/2015,535.44,171.34
07/04/2015,555.01,177.72
08/04/2015,556.73,182.24
09/04/2015,556.34,181.34
10/04/2015,556.34,180.22
13/04/2015,556.69,178.43
14/04/2015,564.09,184.22
15/04/2015,572.71,188.39
16/04/2015,576.44,191.51
17/04/2015,578.41,190.02
20/04/2015,583.59,192.99
22/04/2015,581.58,193.09
23/04/2015,577.4,193.89
24/04/2015,576.08,194.82
27/04/2015,583.51,199.9
28/04/2015,574.35,195.36
29/04/2015,578.03,195.68
30/04/2015,578.55,192.21
04/05/2015,581.14,188.25
05/05/2015,585.12,190.41
06/05/2015,579.46,190.36
07/05/2015,573.55,189.67
08/05/2015,580.52,194.67
11/05/2015,574.98,188.58
12/05/2015,575.54,190.33
13/05/2015,573.01,188.55
14/05/2015,576.5,192.42
15/05/2015,579.32,193.36
18/05/2015,585.08,193.8
19/05/2015,583.54,192.02
20/05/2015,583.9,194.31
21/05/2015,582.62,191.59
22/05/2015,579.67,187.72
25/05/2015,580.49,187.32
26/05/2015,580.15,184.06
27/05/2015,582.98,185.37
28/05/2015,589.48,186.48
29/05/2015,602.64,189.21
01/06/2015,596.37,187.77
02/06/2015,597.89,190.78
03/06/2015,596.89,190.58
05/06/2015,598.4,189.97
08/06/2015,593.44,190.69
09/06/2015,590.99,190.77
10/06/2015,592.1,190.02
11/06/2015,587.53,189.22
12/06/2015,586.07,188.14
15/06/2015,581.86,185.96
16/06/2015,583.4,188.68
17/06/2015,582.29,190.23
18/06/2015,580.86,190.13
19/06/2015,576.49,185.9
22/06/2015,581.05,188.59
23/06/2015,579.31,187.9
24/06/2015,578.89,187.04
25/06/2015,584.02,187.19
26/06/2015,584.42,186.84
29/06/2015,584.06,187.56
30/06/2015,583.88,187.8
01/07/2015,582.99,185.43
02/07/2015,568.66,183.56
03/07/2015,570.24,181.84
06/07/2015,566.75,179.98
07/07/2015,561.92,176.54
08/07/2015,562.01,174.11
09/07/2015,562.75,175
10/07/2015,560.52,177.05
13/07/2015,562.81,179.64
14/07/2015,564.62,179.93
15/07/2015,565.02,180.34
16/07/2015,563.26,178.64
17/07/2015,566.17,177.37
20/07/2015,559.61,174.93
21/07/2015,559.37,176.57
22/07/2015,562.81,174.41
23/07/2015,565.34,171.78
24/07/2015,565.34,168.81
27/07/2015,565.93,168.38
28/07/2015,564.43,167.49
29/07/2015,565.37,169.78
30/07/2015,568.78,168.28
31/07/2015,572.1,167.43
03/08/2015,583.46,169.07
04/08/2015,583.46,168.63
05/08/2015,583.66,167.29
06/08/2015,573.53,162.2
07/08/2015,572.96,163.24
10/08/2015,589.01,170.73
11/08/2015,583.44,166.7
12/08/2015,583.33,167.96
13/08/2015,575.15,163.95
14/08/2015,572.86,164.38
17/08/2015,575.08,165.02
18/08/2015,574.62,165.74
19/08/2015,574.9,165.15
20/08/2015,573.46,166.12
21/08/2015,574.48,164.47
24/08/2015,577.9,162.38
25/08/2015,580.17,161.52
26/08/2015,577.27,160.22
27/08/2015,579.69,162.7
28/08/2015,578.6,161.49
31/08/2015,585.23,161.09
01/09/2015,582.62,157.85
02/09/2015,582.78,155.29
03/09/2015,584.16,155.61
04/09/2015,589.87,153.21
08/09/2015,586.14,153.52
09/09/2015,586.14,154.33
10/09/2015,592.98,153.54
11/09/2015,594.41,153.24
14/09/2015,593.5,155.41
15/09/2015,594.98,154.3
16/09/2015,612.42,159.77
17/09/2015,612.42,158.58
18/09/2015,613.07,155.21
21/09/2015,615.91,154.87
22/09/2015,622.89,153.8
23/09/2015,623.05,150.68
24/09/2015,623.8,154.18
25/09/2015,613.25,154.51
28/09/2015,621.79,152.4
29/09/2015,620.06,152.61
30/09/2015,614.16,154.54
01/10/2015,619.01,155.14
02/10/2015,621.13,157.53
05/10/2015,620.47,159.01
06/10/2015,612.88,159.44
07/10/2015,613.07,158.17
08/10/2015,613,160.89
09/10/2015,620.35,165.38
13/10/2015,623.56,161.04
14/10/2015,611.97,160.24
15/10/2015,618.33,162.72
16/10/2015,620.87,161.68
19/10/2015,615.93,158.38
20/10/2015,620.98,158.98
21/10/2015,622.47,157.79
22/10/2015,624.46,159.06
23/10/2015,619.24,159.43
26/10/2015,630.02,161.05
27/10/2015,639.15,163.97
28/10/2015,636.9,162.35
29/10/2015,646,167.44
30/10/2015,646.97,167.43
03/11/2015,637.52,169.41
04/11/2015,639.76,168.36
05/11/2015,641.95,169.87
06/11/2015,640.1,169.34
09/11/2015,637.05,167.6
10/11/2015,640.81,168.99
11/11/2015,636.87,168.89
12/11/2015,621.33,165.16
13/11/2015,615.74,160.77
16/11/2015,626.55,164.28
17/11/2015,625.86,163.75
18/11/2015,628.19,166.32
19/11/2015,627.07,167.62
20/11/2015,623.8,168.73
23/11/2015,625,167.47
24/11/2015,626.58,169.48
25/11/2015,624.21,166.41
26/11/2015,627.81,167.42
27/11/2015,622.26,163.49
30/11/2015,623.76,160.56
01/12/2015,632.62,163.76
02/12/2015,636.84,165.63
03/12/2015,640.1,170.69
04/12/2015,637.54,170.83
07/12/2015,641.86,170.44
08/12/2015,645.26,169.31
09/12/2015,649.32,173.48
10/12/2015,655.09,172.12
11/12/2015,644.55,166.72
14/12/2015,639.95,164.55
15/12/2015,651.87,167.96
16/12/2015,639.26,162.99
17/12/2015,638.52,164.06
18/12/2015,645.48,163.54
21/12/2015,644.38,160.53
22/12/2015,646.86,162
23/12/2015,649.75,164.41
28/12/2015,647.99,167.57
29/12/2015,647.89,166.98
30/12/2015,649.76,164.12
04/01/2016,627.19,154.94
05/01/2016,631.16,158.11
07/01/2016,644.09,159.27
08/01/2016,629.62,156.08
11/01/2016,629.39,155.44
12/01/2016,637.26,157.74
13/01/2016,640.62,160.12
14/01/2016,631.9,158.21
15/01/2016,636.47,157.15
18/01/2016,633.14,157.07
19/01/2016,641.53,158.44
20/01/2016,635,154.28
21/01/2016,633.6,152.56
22/01/2016,631.81,153.84
25/01/2016,625.39,152.32
26/01/2016,624.05,153.52
27/01/2016,623.62,152.74
28/01/2016,615.01,151.03
29/01/2016,614.32,152.63
01/02/2016,623.58,157.07
02/02/2016,614.8,154.4
03/02/2016,628.98,160.37
04/02/2016,623.96,160.36
05/02/2016,621.34,158.79
10/02/2016,627.04,159.35
11/02/2016,622.75,156.59
12/02/2016,625.33,156.53
15/02/2016,621.74,155.75
16/02/2016,624.31,153.62
17/02/2016,624.7,157.16
18/02/2016,627.01,155.28
19/02/2016,625.33,154.82
22/02/2016,623.74,158.19
23/02/2016,629.17,158.88
24/02/2016,627.87,158.79
25/02/2016,626.52,158.97
26/02/2016,626.85,156.91
29/02/2016,619.16,154.95
01/03/2016,628.41,159.33
02/03/2016,628.52,161.49
03/03/2016,627.69,164.58
04/03/2016,635.98,168.74
07/03/2016,639.75,168.89
08/03/2016,652.29,173.81
09/03/2016,644.74,174.25
10/03/2016,641.66,176.18
11/03/2016,644.59,178.9
14/03/2016,644.35,176.78
15/03/2016,652.52,173.73
16/03/2016,649.68,173.29
17/03/2016,662.44,181.74
18/03/2016,661.91,184.38
21/03/2016,661.95,183.31
22/03/2016,669.9,186.55
23/03/2016,664.38,180.83
24/03/2016,664.33,180.03
28/03/2016,665.03,183.25
29/03/2016,666.55,183.47
30/03/2016,666.8,184.15
31/03/2016,663.53,184.11
01/04/2016,663.97,186.04
04/04/2016,667.15,185.16
05/04/2016,663.07,180.67
06/04/2016,651.4,178.56
07/04/2016,664.68,180.18
08/04/2016,664.8,184.51
11/04/2016,670.27,191.73
12/04/2016,676.27,192.5
13/04/2016,678.83,194.51
14/04/2016,676.42,194.26
15/04/2016,678.09,192.97
18/04/2016,676.15,187.61
19/04/2016,677.12,191.55
20/04/2016,685.67,194.24
22/04/2016,682.4,190.99
25/04/2016,677.75,190.92
26/04/2016,679.92,192.99
27/04/2016,683.26,194
28/04/2016,681.65,194.98
29/04/2016,686.78,199.7
02/05/2016,687.94,197.06
03/05/2016,686.28,192.51
04/05/2016,685.03,193.84
05/05/2016,686.07,193.48
06/05/2016,672.99,192.39
09/05/2016,682.91,193.68
10/05/2016,703.72,202.8
11/05/2016,715.74,207.7
12/05/2016,715.31,206.14
13/05/2016,730.92,207.59
16/05/2016,731.66,209.29
17/05/2016,732.85,210.11
18/05/2016,744.03,209
19/05/2016,746.86,209.26
20/05/2016,749.16,211.63
23/05/2016,748.14,208.92
24/05/2016,767.03,214.2
25/05/2016,764.66,212.58
27/05/2016,765.45,212.27
30/05/2016,783.03,219.03
31/05/2016,778.36,215.14
01/06/2016,786.5,218.9
02/06/2016,794.84,221.77
03/06/2016,800.18,226.87
06/06/2016,790.27,226.24
07/06/2016,823.41,238.74
08/06/2016,825.48,244.88
09/06/2016,830.35,244.51
10/06/2016,839.85,245
13/06/2016,840,241.45
14/06/2016,846.31,242.5
15/06/2016,853.06,246.26
16/06/2016,841.29,242.52
17/06/2016,844.1,246.67
20/06/2016,846.62,249.23
21/06/2016,840.45,247.12
22/06/2016,833.14,246.78
23/06/2016,835.14,249.37
24/06/2016,825.5,244.67
27/06/2016,832.19,244.98
28/06/2016,834.09,252.53
29/06/2016,841.33,259.99
30/06/2016,839.87,261.32
01/07/2016,832.49,257.66
04/07/2016,830.46,254.43
05/07/2016,831.54,251.91
06/07/2016,823.71,246.92
07/07/2016,820.2,244.25
08/07/2016,823.59,250.48
11/07/2016,815.42,246.42
12/07/2016,814.83,247.74
13/07/2016,816.09,248.96
14/07/2016,815.28,250.7
15/07/2016,817,251.23
18/07/2016,835.86,257.27
19/07/2016,812.03,249.32
20/07/2016,811.56,249.79
21/07/2016,805.35,245.23
22/07/2016,794.59,243.74
25/07/2016,816.7,248.24
26/07/2016,802.42,245.31
27/07/2016,802.42,245.77
28/07/2016,801.42,243.37
29/07/2016,835.04,257.81
01/08/2016,840.66,256.92
02/08/2016,845.85,258.83
03/08/2016,855.29,264.14
04/08/2016,844.29,263.92
05/08/2016,836.2,264.2
08/08/2016,843.55,266.52
09/08/2016,811.9,258.81
10/08/2016,814.96,260.95
11/08/2016,805.12,256.57
12/08/2016,814.05,255.43
15/08/2016,836.42,262.94
16/08/2016,833.73,261.77
17/08/2016,827.23,257.7
18/08/2016,824.01,254.4
19/08/2016,813.94,253.56
22/08/2016,822.18,256.69
23/08/2016,795.09,246.01
24/08/2016,803.24,249.14
25/08/2016,803.24,248.84
26/08/2016,806.46,246.63
29/08/2016,807.71,249.83
30/08/2016,788.53,243
31/08/2016,788.04,244.51
01/09/2016,787.01,242.31
02/09/2016,783.33,241.1
05/09/2016,789.2,240.76
06/09/2016,778.82,242.7
08/09/2016,760.57,236.86
09/09/2016,755.24,230.54
12/09/2016,765.33,235.85
13/09/2016,774.83,233.73
14/09/2016,769.15,230.42
15/09/2016,760.32,229.98
16/09/2016,760.43,232.98
19/09/2016,745,227.69
20/09/2016,756.31,232.57
21/09/2016,728.34,226.69
22/09/2016,722.26,224.37
23/09/2016,709.4,219.15
26/09/2016,695.96,214.41
27/09/2016,689.46,213.52
28/09/2016,689.47,213.79
29/09/2016,695.13,213.43
30/09/2016,679.94,209.15
03/10/2016,667.95,208.73
04/10/2016,666.01,204.61
05/10/2016,657.59,204.16
06/10/2016,660.11,204.75
07/10/2016,637.25,198.21
10/10/2016,636.07,198.52
11/10/2016,638.92,199.79
13/10/2016,632.28,198.89
14/10/2016,632.39,197.44
17/10/2016,630.81,196.88
18/10/2016,640.98,201.5
19/10/2016,632.21,199.44
20/10/2016,622.4,198.34
21/10/2016,613.5,193.84
24/10/2016,613.18,196.6
25/10/2016,602.77,193.94
26/10/2016,597.4,190.07
27/10/2016,593.49,188.23
28/10/2016,585.51,183.14
31/10/2016,593.91,186.47
01/11/2016,589.33,181.89
03/11/2016,575.95,177.98
04/11/2016,570.47,177.17
07/11/2016,552.05,172.25
08/11/2016,549.71,173.3
09/11/2016,541.58,168.51
10/11/2016,540.34,160.67
11/11/2016,549.02,161.1
14/11/2016,545.93,158.65
16/11/2016,529.04,154.33
17/11/2016,539.19,157.7
18/11/2016,529.95,156.74
21/11/2016,531.95,158.7
22/11/2016,531.35,158.24
23/11/2016,516.46,152.39
24/11/2016,515.71,152.17
25/11/2016,529.15,155.04
28/11/2016,527.21,155.84
29/11/2016,520.05,153.09
30/11/2016,517.88,152.95
01/12/2016,518.16,149.28
02/12/2016,529.79,152.94
05/12/2016,535.03,156.08
06/12/2016,536.3,157.41
07/12/2016,528.11,154.73
08/12/2016,517.19,152.83
09/12/2016,529.3,157.2
12/12/2016,538.09,160.82
13/12/2016,538.95,162.14
14/12/2016,545.17,163.18
15/12/2016,524.45,155.48
16/12/2016,524.6,154.7
19/12/2016,525.07,155.71
20/12/2016,508.27,151.86
21/12/2016,507.01,152.35
22/12/2016,512.73,155.51
23/12/2016,507.01,155
26/12/2016,512.79,156.53
27/12/2016,510,155.68
28/12/2016,508.76,155.02
29/12/2016,508.23,156.43
02/01/2017,512.5,156.01
03/01/2017,513.14,157.55
04/01/2017,510.71,158.51
05/01/2017,508.05,158.87
06/01/2017,508.4,157.79
09/01/2017,501.3,156.9
10/01/2017,503.6,157.67
11/01/2017,496.61,155.97
12/01/2017,498.35,157.16
13/01/2017,496.81,154.62
16/01/2017,513.07,158.55
17/01/2017,511.14,159.24
18/01/2017,509.91,158.41
19/01/2017,510.8,159.77
20/01/2017,503.65,158.48
23/01/2017,501.61,158.39
24/01/2017,498.93,157.44
25/01/2017,507.77,160.23
26/01/2017,505.18,158.91
27/01/2017,498.35,158.06
30/01/2017,506.47,162.49
31/01/2017,508.55,161.6
01/02/2017,512.63,162.79
02/02/2017,507.67,162.82
03/02/2017,511.72,164.33
06/02/2017,511.85,163.84
07/02/2017,510.52,163.52
08/02/2017,514.35,165.07
09/02/2017,512.27,163.66
10/02/2017,509.16,163.87
13/02/2017,512.45,164.72
14/02/2017,514.52,166.13
15/02/2017,512.66,167.21
16/02/2017,511.65,166.28
17/02/2017,512.31,165.69
20/02/2017,515.29,167.03
21/02/2017,515.91,167.07
22/02/2017,513.64,167.36
23/02/2017,514.91,168.27
24/02/2017,515.4,165.72
01/03/2017,514.92,166.43
02/03/2017,507.04,161.12
03/03/2017,503.17,161.53
06/03/2017,519.75,166.32
07/03/2017,521.63,167.46
08/03/2017,527.08,166.75
09/03/2017,508.65,159.3
10/03/2017,504.49,160.66
13/03/2017,505.99,160.53
14/03/2017,507.17,159.69
15/03/2017,513.52,164.91
16/03/2017,506.53,162.4
17/03/2017,504.25,162.71
20/03/2017,514.72,167.72
21/03/2017,520.17,168.67
22/03/2017,517.41,167.18
23/03/2017,517.02,164.86
24/03/2017,514.2,165.5
27/03/2017,518.42,165.58
28/03/2017,520.05,165.57
29/03/2017,519.82,166.71
30/03/2017,521.23,166.15
31/03/2017,520.76,166.54
03/04/2017,519.87,167.05
04/04/2017,521.22,168.25
05/04/2017,524.15,168.86
06/04/2017,516.95,164.37
07/04/2017,532.31,168.77
10/04/2017,528.84,168.69
11/04/2017,521.89,165.68
12/04/2017,520.05,165.2
13/04/2017,519.19,165.08
17/04/2017,515.03,165.98
18/04/2017,518.76,166.27
19/04/2017,521.38,166.04
20/04/2017,520.56,164.99
24/04/2017,519.59,165.9
25/04/2017,514.78,163.32
26/04/2017,515.57,162.39
27/04/2017,515.33,162.31
28/04/2017,517.05,162.95
02/05/2017,519.63,164.75
03/05/2017,526.36,166.78
04/05/2017,529.91,166.38
05/05/2017,526.66,165.93
08/05/2017,526.14,164.57
09/05/2017,536.98,168.7
10/05/2017,533.62,168.6
11/05/2017,526.86,167.15
12/05/2017,531.8,170.12
15/05/2017,526.18,169.3
16/05/2017,527.67,170.33
17/05/2017,531.04,170.15
18/05/2017,527.57,155.99
19/05/2017,530.2,162.64
22/05/2017,524.46,159.94
23/05/2017,531.45,162.87
24/05/2017,544.29,165.99
25/05/2017,542.94,165.08
26/05/2017,546.99,167.43
29/05/2017,548.98,167.88
30/05/2017,545.44,167.21
31/05/2017,559.06,172.71
01/06/2017,555.28,170.96
02/06/2017,575.14,176.91
05/06/2017,580.59,176.58
06/06/2017,573.85,175.01
07/06/2017,573.75,175.08
08/06/2017,573.77,175.84
09/06/2017,576.16,175.55
12/06/2017,580.02,175.07
13/06/2017,581.13,175.83
14/06/2017,580.64,176.54
16/06/2017,579.59,176.28
19/06/2017,587.41,178.6
20/06/2017,590.64,177.16
21/06/2017,594.43,178.51
22/06/2017,594.38,178.39
23/06/2017,599.02,179.4
26/06/2017,599.28,181.55
27/06/2017,598.58,180.41
28/06/2017,603.2,183.62
29/06/2017,601.88,182.22
30/06/2017,599.91,181.13
03/07/2017,601.01,182.12
04/07/2017,600.35,181.48
05/07/2017,603.69,183.27
06/07/2017,608.68,184.5
07/07/2017,610.03,185.76
10/07/2017,609.72,187.03
11/07/2017,611.7,187.99
12/07/2017,614.11,191.55
13/07/2017,625.16,194.63
14/07/2017,630.14,198.1
17/07/2017,629.11,197.71
18/07/2017,642.6,203.68
19/07/2017,648.55,206.15
20/07/2017,648.92,207.32
21/07/2017,648.52,206.67
24/07/2017,654.78,208.07
25/07/2017,651.54,205.6
26/07/2017,646.51,205.9
27/07/2017,650.85,206.16
28/07/2017,648.79,207.08
31/07/2017,653.13,209.61
01/08/2017,651.83,208.79
02/08/2017,650.36,208.31
03/08/2017,654.17,210.07
04/08/2017,652.82,208.9
07/08/2017,654.9,209.7
08/08/2017,655.09,209.69
09/08/2017,654.37,207.8
10/08/2017,666.08,210.25
11/08/2017,661.52,208.68
14/08/2017,661.52,207.31
15/08/2017,667.81,210.27
16/08/2017,668.84,212.26
17/08/2017,660.34,207.72
18/08/2017,658.44,209.36
21/08/2017,651.72,205.72
22/08/2017,643.34,203.14
23/08/2017,643.91,205.26
24/08/2017,642.52,204.36
25/08/2017,640.33,203.09
28/08/2017,642.18,203.16
29/08/2017,644.56,203.91
30/08/2017,641.17,202.96
31/08/2017,637.6,202.41
01/09/2017,628.95,200.11
04/09/2017,616.82,196.75
05/09/2017,602.11,193.11
06/09/2017,602.11,194.04
08/09/2017,604,195.34
11/09/2017,603.38,194.64
12/09/2017,600.42,191.89
13/09/2017,603.56,192.77
14/09/2017,593.99,190.63
15/09/2017,592.81,190.31
18/09/2017,595.46,190.12
19/09/2017,591.86,188.55
20/09/2017,583.44,186.29
21/09/2017,579.62,184.36
22/09/2017,592.26,189.46
25/09/2017,585.34,185.47
26/09/2017,581.28,183.43
27/09/2017,581.28,182.16
28/09/2017,582.01,182.96
29/09/2017,586.52,185.2
02/10/2017,576.31,182.72
03/10/2017,572.61,182.01
04/10/2017,570.45,182.25
05/10/2017,566.53,179.62
06/10/2017,573.73,181.73
09/10/2017,559.1,175.49
10/10/2017,575.17,180.93
11/10/2017,571.22,180.42
13/10/2017,558.02,177.09
16/10/2017,567.31,179.02
17/10/2017,564.32,178.13
18/10/2017,564.67,178.41
19/10/2017,551.33,173.65
20/10/2017,548.41,172.08
23/10/2017,553.01,171.47
24/10/2017,565.36,173.53
25/10/2017,572.77,176.62
26/10/2017,569.43,173.82
27/10/2017,569.33,175.45
30/10/2017,572.67,174.65
31/10/2017,568.53,173.6
01/11/2017,572.74,175.37
03/11/2017,566.5,171.67
06/11/2017,565.74,173.54
07/11/2017,561.22,171.05
08/11/2017,567.87,174.25
09/11/2017,565.47,173.72
10/11/2017,563.41,171.82
13/11/2017,563.03,170.87
14/11/2017,566.78,171.44
16/11/2017,566.11,172.8
17/11/2017,567.02,173.93
20/11/2017,571.63,175.22
21/11/2017,579.08,178.18
22/11/2017,574.71,177.65
23/11/2017,574.31,178.3
24/11/2017,577.64,178.89
27/11/2017,575.46,178.83
28/11/2017,571.24,177.9
29/11/2017,580.63,178.87
30/11/2017,578.95,176.67
01/12/2017,576.29,176.88
04/12/2017,579.57,178.71
05/12/2017,580.24,179.64
06/12/2017,577.7,178.25
07/12/2017,577.58,175.66
08/12/2017,577.58,175.02
11/12/2017,577.13,174.94
12/12/2017,589.36,177.15
13/12/2017,588.31,177.68
14/12/2017,591.33,176.99
15/12/2017,589.19,178.22
18/12/2017,590.57,179.12
19/12/2017,584.02,176.92
20/12/2017,590.98,179.58
21/12/2017,589.81,178.19
22/12/2017,584.85,175.63
26/12/2017,573.04,172.76
27/12/2017,581.39,175.59
28/12/2017,587.97,177.69
02/01/2018,590.44,181.12
03/01/2018,575.3,177.45
04/01/2018,574.66,178.08
05/01/2018,583.31,180.54
08/01/2018,574.51,177.65
09/01/2018,567.52,174.73
10/01/2018,574.22,177.89
11/01/2018,567.76,176.1
12/01/2018,574.14,178.97
15/01/2018,567.59,176.87
16/01/2018,579.67,179.52
17/01/2018,589.31,183.3
18/01/2018,580.52,180.79
19/01/2018,578.65,180.88
22/01/2018,581.91,181.39
23/01/2018,581.59,179.39
24/01/2018,579.9,182.53
25/01/2018,575.34,183.29
26/01/2018,579.67,184.26
29/01/2018,576.38,182.05
30/01/2018,577.39,181.74
31/01/2018,577.24,181.12
01/02/2018,578.68,182.61
02/02/2018,577.62,179.83
05/02/2018,579.66,178.63
06/02/2018,577.53,178.25
07/02/2018,573.39,174.92
08/02/2018,571.97,174.28
09/02/2018,574.48,173.66
14/02/2018,576.1,178.36
15/02/2018,580.46,179.32
16/02/2018,582.38,180.92
19/02/2018,577.82,178.67
20/02/2018,574.74,176.68
21/02/2018,574.95,176.85
22/02/2018,575.3,177.23
23/02/2018,584.96,180.49
26/02/2018,573.87,177.29
27/02/2018,574.54,176.95
28/02/2018,573.07,176.98
01/03/2018,585.03,179.68
02/03/2018,581.07,178.73
05/03/2018,576.32,177.49
06/03/2018,595.43,185.61
07/03/2018,591.63,182.32
08/03/2018,590.98,181.06
09/03/2018,591.45,181.98
12/03/2018,589.51,181.11
13/03/2018,588.98,180.45
14/03/2018,591.82,181.32
15/03/2018,600.16,182.36
16/03/2018,598.37,182.76
19/03/2018,599.02,182.24
20/03/2018,621.27,187.81
21/03/2018,619.79,189.48
22/03/2018,632.95,191.69
23/03/2018,630.32,190.2
26/03/2018,642.34,194.47
27/03/2018,651.05,195.51
28/03/2018,645.93,193.97
29/03/2018,660.61,200.13
02/04/2018,665.25,200.5
03/04/2018,663.86,199
04/04/2018,666.19,199.64
05/04/2018,667.68,199.72
06/04/2018,667.42,198.05
09/04/2018,680.39,200.06
10/04/2018,685.92,201.39
11/04/2018,690.67,204.4
12/04/2018,696.99,204.88
13/04/2018,699.07,204.23
16/04/2018,699.96,204.55
17/04/2018,706.88,207.66
18/04/2018,711.37,210.59
19/04/2018,713.73,210.6
20/04/2018,712.65,208.87
23/04/2018,703.85,204.13
24/04/2018,715.55,206.27
25/04/2018,714.32,204.85
26/04/2018,713.47,205.08
27/04/2018,716.78,207.04
30/04/2018,718.97,205.07
02/05/2018,721.48,203.35
03/05/2018,726.31,205.99
04/05/2018,723.14,205.32
07/05/2018,742.59,208.94
08/05/2018,784.3,219.63
09/05/2018,785.63,217.99
10/05/2018,785.63,221.55
11/05/2018,800.58,222.2
14/05/2018,803.64,221.69
15/05/2018,814.75,222.49
16/05/2018,825.48,224.44
17/05/2018,833.45,224.95
18/05/2018,831.51,222.15
21/05/2018,852.56,231.23
22/05/2018,851.44,233.91
23/05/2018,858.52,236.7
24/05/2018,867.44,237.92
25/05/2018,867.92,236.3
28/05/2018,873.44,233.73
29/05/2018,873.76,233.25
30/05/2018,882.5,235.96
01/06/2018,883.94,234.84
04/06/2018,904.2,241.77
05/06/2018,895.94,235.09
06/06/2018,903.02,236.52
07/06/2018,907.71,231.56
08/06/2018,913.8,245.84
11/06/2018,968.38,260.39
12/06/2018,941.67,253.41
13/06/2018,940.66,253.07
14/06/2018,936.49,246.64
15/06/2018,939,252.28
18/06/2018,950.98,253.73
19/06/2018,941.21,251.46
20/06/2018,950.91,251.76
21/06/2018,935.95,248.39
22/06/2018,938.29,248.49
25/06/2018,935.58,247.38
26/06/2018,927.89,244.44
27/06/2018,928.39,241.01
28/06/2018,940.27,243.47
29/06/2018,939.01,242.32
02/07/2018,930.23,237.85
03/07/2018,909.29,233.57
04/07/2018,911.52,233.01
05/07/2018,912.72,232.07
06/07/2018,918.84,235.24
09/07/2018,897.2,231.88
10/07/2018,905.95,238.53
11/07/2018,904.01,232.99
12/07/2018,903.14,232.47
13/07/2018,902.7,234.35
16/07/2018,902.9,233.85
17/07/2018,902.86,235.06
18/07/2018,903.15,235.63
19/07/2018,901.7,233.24
20/07/2018,900.96,238.29
23/07/2018,900.25,237.78
24/07/2018,908.59,242.68
25/07/2018,909.91,245.52
26/07/2018,909.91,243.23
27/07/2018,909.91,245.06
30/07/2018,887.61,238.09
31/07/2018,898.23,239.27
01/08/2018,899.29,239.56
02/08/2018,903.21,240.41
03/08/2018,901.85,243.42
06/08/2018,895.7,240.2
07/08/2018,919.7,244.41
08/08/2018,917.23,243.3
09/08/2018,915.63,240.96
10/08/2018,907.77,235.29
13/08/2018,887.88,227.6
14/08/2018,884.15,228.7
15/08/2018,882.83,226.31
16/08/2018,886.4,227.16
17/08/2018,884.36,225.66
20/08/2018,877.27,221.64
21/08/2018,880.91,218.97
22/08/2018,881.55,217.24
23/08/2018,909.03,220.91
24/08/2018,891.88,217.32
27/08/2018,905.74,221.72
28/08/2018,897.99,216.7
29/08/2018,906.01,220.01
30/08/2018,913.9,219.69
31/08/2018,907.26,223.02
03/09/2018,916.99,221.01
04/09/2018,905.93,218.03
05/09/2018,905.66,219.18
06/09/2018,905.16,219.97
10/09/2018,901.92,220.25
11/09/2018,898.24,215.92
12/09/2018,901.42,217.37
13/09/2018,903.6,215.24
14/09/2018,903.78,216.99
17/09/2018,906.31,219.98
18/09/2018,906.06,219.33
19/09/2018,912.12,221.12
20/09/2018,914.46,224.35
21/09/2018,912.61,225.89
24/09/2018,914.67,224.07
25/09/2018,881.84,215.98
26/09/2018,883.1,219.4
27/09/2018,894.31,224.31
28/09/2018,899.9,222.58
01/10/2018,886.08,220.42
02/10/2018,884.56,225.08
03/10/2018,886.47,227.42
04/10/2018,896.84,230.49
05/10/2018,897.01,232.09
08/10/2018,892.22,237.23
09/10/2018,885.94,238.8
10/10/2018,881.8,234.65
11/10/2018,867.84,230.2
15/10/2018,869.8,232.82
16/10/2018,815.53,219.23
17/10/2018,802.1,217.84
18/10/2018,796.99,214.88
19/10/2018,805.21,217.1
22/10/2018,802.27,217.42
23/10/2018,778.35,210.48
24/10/2018,784.67,210.14
25/10/2018,779.41,210.65
26/10/2018,779.32,213.63
29/10/2018,760.8,205.12
30/10/2018,747.93,202.42
31/10/2018,747.28,201.48
01/11/2018,747.79,202.76
05/11/2018,748.49,201.26
06/11/2018,734.24,195.59
07/11/2018,720.6,192.62
08/11/2018,721.57,192.78
09/11/2018,733.35,196.29
12/11/2018,748.01,199.47
13/11/2018,737.54,193.07
14/11/2018,742.01,195.88
16/11/2018,742.27,198.68
19/11/2018,738.23,196.18
20/11/2018,744.62,198.08
21/11/2018,741.44,195.89
