data,a_vista_brl,a_vista_usd
27/09/2024,2.5549,0.467
04/10/2024,2.5256,0.4627
11/10/2024,2.5279,0.4545
18/10/2024,2.6105,0.4618
25/10/2024,2.6214,0.4602
01/11/2024,2.7328,0.473
08/11/2024,2.6949,0.4704
14/11/2024,2.6672,0.4615
22/11/2024,2.6574,0.4592
29/11/2024,2.7347,0.4631
06/12/2024,2.7142,0.4486
13/12/2024,2.7278,0.4511
03/01/2025,2.7461,0.4447
10/01/2025,2.7604,0.4527
17/01/2025,2.8469,0.47
24/01/2025,2.8502,0.4775
31/01/2025,2.8609,0.4871
07/02/2025,2.8547,0.4934
14/02/2025,2.879,0.5
21/02/2025,2.8955,0.507
28/02/2025,2.9167,0.5022
14/03/2025,2.9529,0.509
21/03/2025,2.7894,0.4914
28/03/2025,2.793,0.4865
04/04/2025,2.9472,0.5162
11/04/2025,2.9068,0.4925
17/04/2025,2.9239,0.4994
25/04/2025,3.0039,0.5269
02/05/2025,2.9307,0.5184
09/05/2025,2.7534,0.4834
16/05/2025,2.7576,0.4878
23/05/2025,2.7642,0.4887
30/05/2025,2.7402,0.4824
06/06/2025,2.7073,0.4813
27/06/2025,2.7196,0.4933
04/07/2025,2.701,0.4974
11/07/2025,2.6919,0.4893
18/07/2025,2.6196,0.4704
25/07/2025,2.5807,0.4651
01/08/2025,2.6632,0.4775
08/08/2025,2.7378,0.5005
15/08/2025,2.6787,0.4951
22/08/2025,2.7267,0.4992
29/08/2025,2.8153,0.5195
05/09/2025,2.7836,0.511
12/09/2025,2.8512,0.5278
19/09/2025,2.8264,0.5324
26/09/2025,2.7552,0.5168
03/10/2025,2.7867,0.5232
10/10/2025,2.8447,0.5292
17/10/2025,2.7706,0.5087
24/10/2025,2.8726,0.5331
31/10/2025,2.809,0.523
07/11/2025,2.8261,0.5273
